ts,used_mib,free_mib
1780337508.015151266,10257, 1837
1780337509.056348860,10257, 1837
1780337510.177618339,10257, 1837
1780337511.223536530,10257, 1837
1780337512.262636921,10257, 1837
1780337513.308565859,10257, 1837
1780337514.355207383,10257, 1837
1780337515.403173122,10257, 1837
1780337516.454835167,10257, 1837
1780337517.497784427,10257, 1837
1780337518.535283733,10257, 1837
1780337519.582764887,10257, 1837
1780337520.619856618,10257, 1837
1780337521.669626183,10257, 1837
1780337522.722160975,10257, 1837
1780337523.765735596,10257, 1837
1780337524.810271199,10257, 1837
1780337525.862957357,10257, 1837
1780337526.905728754,10257, 1837
1780337527.954421879,10257, 1837
1780337528.999195204,10257, 1837
1780337530.038012052,10257, 1837
1780337531.078468288,10257, 1837
1780337532.117607916,10257, 1837
1780337533.155306199,10257, 1837
1780337534.197315334,10257, 1837
1780337535.235860922,10257, 1837
1780337536.286682734,10257, 1837
1780337537.334113822,10257, 1837
1780337538.376344500,10257, 1837
1780337539.418490366,10257, 1837
1780337540.457912985,10257, 1837
1780337541.506676829,10257, 1837
1780337542.547308018,10257, 1837
1780337543.585777162,10257, 1837
1780337544.627398710,10257, 1837
1780337545.666940926,10257, 1837
1780337546.708949432,10257, 1837
1780337547.753371989,10257, 1837
1780337548.794702678,10257, 1837
1780337549.838869142,10257, 1837
1780337550.955563255,10257, 1837
1780337551.999678389,10257, 1837
1780337553.051676647,10257, 1837
1780337554.097494074,10257, 1837
1780337555.140026794,10257, 1837
1780337556.179551819,10257, 1837
1780337557.222707899,10257, 1837
1780337558.263160542,10257, 1837
1780337559.305455679,10257, 1837
1780337560.345745551,10257, 1837
1780337561.387034898,10257, 1837
1780337562.431855242,10257, 1837
1780337563.471746119,10257, 1837
1780337564.518726478,10257, 1837
1780337565.568842474,10257, 1837
1780337566.628207054,10257, 1837
1780337567.680033186,10257, 1837
1780337568.717868534,10257, 1837
1780337569.757104512,10257, 1837
1780337570.804193552,10257, 1837
1780337571.841705581,10257, 1837
1780337572.880983118,10257, 1837
1780337573.929537322,10257, 1837
1780337574.992085602,10257, 1837
1780337576.038184372,10257, 1837
1780337577.079797190,10257, 1837
1780337578.123584638,10257, 1837
1780337579.167674365,10257, 1837
1780337580.209867872,10257, 1837
1780337581.248856886,10257, 1837
1780337582.289699708,10257, 1837
1780337583.332235660,10257, 1837
1780337584.377197322,10257, 1837
1780337585.415871182,10257, 1837
1780337586.457739333,10257, 1837
1780337587.501489635,10257, 1837
1780337588.539598928,10257, 1837
1780337589.579928112,10257, 1837
1780337590.618948307,10257, 1837
1780337591.680629791,10257, 1837
1780337592.727176694,10257, 1837
1780337593.766933582,10257, 1837
1780337594.819016487,10257, 1837
1780337595.856706386,10257, 1837
1780337596.895228698,10257, 1837
1780337597.939492867,10257, 1837
1780337598.976306056,10257, 1837
1780337600.015177553,10257, 1837
1780337601.054915973,10257, 1837
1780337602.102603908,10257, 1837
1780337603.145127636,10257, 1837
1780337604.196605753,10257, 1837
1780337605.244438340,10257, 1837
1780337606.289171214,10257, 1837
1780337607.329722640,10257, 1837
1780337608.374757256,10257, 1837
1780337609.415677517,10257, 1837
1780337610.458357647,10257, 1837
1780337611.505673187,10257, 1837
1780337612.544184730,10257, 1837
1780337613.589338862,10257, 1837
1780337614.631461951,10257, 1837
1780337615.675931008,10257, 1837
1780337616.714776795,10257, 1837
1780337617.755006484,10257, 1837
1780337618.796311825,10257, 1837
1780337619.844281007,10257, 1837
1780337620.891001821,10257, 1837
1780337621.937873347,10257, 1837
1780337622.976474116,10257, 1837
1780337624.014712005,10257, 1837
1780337625.052849287,10257, 1837
1780337626.092797466,10257, 1837
1780337627.135002209,10257, 1837
1780337628.173205881,10257, 1837
1780337629.220451447,10257, 1837
1780337630.266283680,10257, 1837
1780337631.304135429,10257, 1837
1780337632.346960394,10257, 1837
1780337633.389983606,10257, 1837
1780337634.431689684,10257, 1837
1780337635.470880689,10257, 1837
1780337636.522145857,10257, 1837
1780337637.561966886,10257, 1837
1780337638.600641795,10257, 1837
1780337639.640056482,10257, 1837
1780337640.680232539,10257, 1837
1780337641.718675567,10257, 1837
1780337642.768505168,10257, 1837
1780337643.813613731,10257, 1837
1780337644.861967683,10257, 1837
1780337645.940296905,10257, 1837
1780337646.978067586,10257, 1837
1780337648.017923310,10257, 1837
1780337649.060758309,10257, 1837
1780337650.109316635,10257, 1837
1780337651.149218786,10257, 1837
1780337652.190250407,10257, 1837
1780337653.238810800,10257, 1837
1780337654.280498103,10257, 1837
1780337655.323594291,10257, 1837
1780337656.368111086,10257, 1837
1780337657.408392276,10257, 1837
1780337658.446833107,10257, 1837
1780337659.485980814,10257, 1837
1780337660.532845002,10257, 1837
1780337661.576512906,10257, 1837
1780337662.628313844,10257, 1837
1780337663.671981330,10257, 1837
1780337664.714218670,10257, 1837
1780337665.754843856,10257, 1837
1780337666.793942662,10257, 1837
1780337667.838469928,10257, 1837
1780337668.876726824,10257, 1837
1780337669.918004050,10257, 1837
1780337670.960759531,10257, 1837
1780337672.005212382,10257, 1837
1780337673.046563270,10257, 1837
1780337674.092984170,10257, 1837
1780337675.137008812,10257, 1837
1780337676.182429484,10257, 1837
1780337677.232065366,10257, 1837
1780337678.270802146,10257, 1837
1780337679.317165160,10257, 1837
1780337680.360173274,10257, 1837
1780337681.410583012,10257, 1837
1780337682.454924699,10257, 1837
1780337683.505502989,10257, 1837
1780337684.549955239,10257, 1837
1780337685.588602888,10257, 1837
1780337686.630905661,10257, 1837
1780337687.672557324,10257, 1837
1780337688.712933084,10257, 1837
1780337689.750153180,10257, 1837
1780337690.797452255,10257, 1837
1780337691.842632233,10257, 1837
1780337692.881847118,10257, 1837
1780337693.921019887,10257, 1837
1780337694.963494453,10257, 1837
1780337696.007635673,10257, 1837
1780337697.051115604,10257, 1837
1780337698.090592535,10257, 1837
1780337699.130426211,10257, 1837
1780337700.169440353,10257, 1837
1780337701.213926337,10257, 1837
1780337702.258189157,10257, 1837
1780337703.297103070,10257, 1837
1780337704.337558015,10257, 1837
1780337705.379443843,10257, 1837
1780337706.416833575,10257, 1837
1780337707.455818678,10257, 1837
1780337708.501023071,10257, 1837
1780337709.537655618,10257, 1837
1780337710.585285975,10257, 1837
1780337711.623545513,10257, 1837
1780337712.664292196,10257, 1837
1780337713.705786157,10257, 1837
1780337714.749389387,10257, 1837
1780337715.794054080,10257, 1837
1780337716.838862419,10257, 1837
1780337717.882472942,10257, 1837
1780337718.925952905,10257, 1837
1780337719.965592953,10257, 1837
1780337721.005467081,10257, 1837
1780337722.043772893,10257, 1837
1780337723.087223660,10257, 1837
1780337724.151335128,10257, 1837
1780337725.191480358,10257, 1837
1780337726.228602290,10257, 1837
1780337727.274381867,10257, 1837
1780337728.314669124,10257, 1837
1780337729.358601149,10257, 1837
1780337730.404314799,10257, 1837
1780337731.444528643,10257, 1837
1780337732.487157839,10257, 1837
1780337733.530248254,10257, 1837
1780337734.567545622,10257, 1837
1780337735.611155828,10257, 1837
1780337736.651688804,10257, 1837
1780337737.699538089,10257, 1837
1780337738.738846337,10257, 1837
1780337739.785962188,10257, 1837
1780337740.825037083,10257, 1837
1780337741.867333934,10257, 1837
1780337742.907766263,10257, 1837
1780337743.956732094,10257, 1837
1780337744.998945162,10257, 1837
1780337746.036475882,10257, 1837
1780337747.084203115,10257, 1837
1780337748.126699988,10257, 1837
1780337749.166245149,10257, 1837
1780337750.213079123,10257, 1837
1780337751.254999707,10257, 1837
1780337752.294630314,10257, 1837
1780337753.341203182,10257, 1837
1780337754.388568541,10257, 1837
1780337755.431836252,10257, 1837
1780337756.475544372,10257, 1837
1780337757.527274331,10257, 1837
1780337758.634649258,10257, 1837
1780337759.683905075,10257, 1837
1780337760.726254380,10257, 1837
1780337761.768500373,10257, 1837
1780337762.814415392,10257, 1837
1780337763.852638834,10257, 1837
1780337764.919346089,10257, 1837
1780337765.963940291,10257, 1837
1780337767.001228710,10257, 1837
1780337768.047224467,10257, 1837
1780337769.090045485,10257, 1837
1780337770.133800454,10257, 1837
1780337771.177487823,10257, 1837
1780337772.217318741,10257, 1837
1780337773.263554827,10257, 1837
1780337774.303010730,10257, 1837
1780337775.351638403,10257, 1837
1780337776.394076502,10257, 1837
1780337777.439377200,10257, 1837
1780337778.486302092,10257, 1837
1780337779.528667358,10257, 1837
1780337780.567856286,10257, 1837
1780337781.609669369,10257, 1837
1780337782.648462317,10257, 1837
1780337783.699603493,10257, 1837
1780337784.742281629,10257, 1837
1780337785.783086021,10257, 1837
1780337786.826540729,10257, 1837
1780337787.870616549,10257, 1837
1780337788.917966626,10257, 1837
1780337789.964684085,10257, 1837
1780337791.032822557,10257, 1837
1780337792.073300612,10257, 1837
1780337793.111718127,10257, 1837
1780337794.151112774,10257, 1837
1780337795.194887220,10257, 1837
1780337796.235970444,10257, 1837
1780337797.278925715,10257, 1837
1780337798.323142387,10257, 1837
1780337799.366231045,10257, 1837
1780337800.412077983,10257, 1837
1780337801.451018155,10257, 1837
1780337802.494002869,10257, 1837
1780337803.535261007,10257, 1837
1780337804.574275940,10257, 1837
1780337805.617941550,10257, 1837
1780337806.667454441,10257, 1837
1780337807.709582565,10257, 1837
1780337808.752877190,10257, 1837
1780337809.794679389,10257, 1837
1780337810.837928595,10257, 1837
1780337811.878307810,10257, 1837
1780337812.920252283,10257, 1837
1780337813.964435420,10257, 1837
1780337815.013012615,10257, 1837
1780337816.069301923,10257, 1837
1780337817.113481687,10257, 1837
1780337818.153788154,10257, 1837
1780337819.195732351,10257, 1837
1780337820.235430372,10257, 1837
1780337821.276581162,10257, 1837
1780337822.316884897,10257, 1837
1780337823.365627459,10257, 1837
1780337824.414228208,10257, 1837
1780337825.462276359,10257, 1837
1780337826.510438095,10257, 1837
1780337827.558550682,10257, 1837
1780337828.605187776,10257, 1837
1780337829.643011475,10257, 1837
1780337830.694926814,10257, 1837
1780337831.750947983,10264, 1830
1780337832.828982274,10259, 1835
1780337833.907991792,10257, 1837
1780337834.968085104,10257, 1837
1780337836.014438796,10257, 1837
1780337837.056443286,10257, 1837
1780337838.096471585,10257, 1837
1780337839.135540212,10257, 1837
1780337840.182626657,10257, 1837
1780337841.225553762,10257, 1837
1780337842.281035724,10257, 1837
1780337843.330785472,10257, 1837
1780337844.378328564,10257, 1837
1780337845.440674310,10257, 1837
1780337846.506806079,10257, 1837
1780337847.551602265,10257, 1837
1780337848.597851678,10257, 1837
1780337849.642967537,10257, 1837
1780337850.680710940,10257, 1837
1780337851.721923249,10257, 1837
1780337852.764976876,10257, 1837
1780337853.807587202,10257, 1837
1780337854.848848113,10257, 1837
1780337855.889658888,10257, 1837
1780337856.934716038,10257, 1837
1780337857.972702637,10257, 1837
1780337859.012560191,10257, 1837
1780337860.055804026,10257, 1837
1780337861.100952670,10257, 1837
1780337862.141051083,10257, 1837
1780337863.184318973,10257, 1837
1780337864.222577900,10257, 1837
1780337865.269248613,10257, 1837
1780337866.309532103,10257, 1837
1780337867.348449547,10257, 1837
1780337868.394224840,10257, 1837
1780337869.430876174,10257, 1837
1780337870.472952759,10257, 1837
1780337871.525825108,10257, 1837
1780337872.569158598,10257, 1837
1780337873.608235597,10257, 1837
1780337874.646543745,10257, 1837
1780337875.688708000,10257, 1837
1780337876.731844855,10257, 1837
1780337877.775049073,10257, 1837
1780337878.960387954,10257, 1837
1780337880.003419617,10257, 1837
1780337881.052382551,10257, 1837
1780337882.097427762,10257, 1837
1780337883.139943495,10257, 1837
1780337884.186311143,10257, 1837
1780337885.224529206,10257, 1837
1780337886.266744489,10257, 1837
1780337887.383963941,10257, 1837
1780337888.426418774,10257, 1837
1780337889.466674329,10257, 1837
1780337890.524488415,10257, 1837
1780337891.575620861,10257, 1837
1780337892.622873628,10257, 1837
1780337893.671311594,10257, 1837
1780337894.717770577,10257, 1837
1780337895.757661653,10257, 1837
1780337896.802854364,10257, 1837
1780337897.845797915,10257, 1837
1780337898.890908016,10257, 1837
1780337899.934361916,10257, 1837
1780337900.973412637,10257, 1837
1780337902.021890415,10257, 1837
1780337903.059914657,10257, 1837
1780337904.099135118,10257, 1837
1780337905.140612568,10257, 1837
1780337906.185847656,10257, 1837
1780337907.232384358,10257, 1837
1780337908.278313697,10257, 1837
1780337909.324502319,10257, 1837
1780337910.368557419,10257, 1837
1780337911.418929718,10257, 1837
1780337912.459386469,10257, 1837
1780337913.504375174,10257, 1837
1780337914.545719353,10257, 1837
1780337915.587496811,10257, 1837
1780337916.633821507,10257, 1837
1780337917.672901703,10257, 1837
1780337918.728761609,10257, 1837
1780337919.772294920,10257, 1837
1780337920.809694147,10257, 1837
1780337921.851960359,10257, 1837
1780337922.891935276,10257, 1837
1780337923.932534939,10257, 1837
1780337924.970767698,10257, 1837
1780337926.015439784,10257, 1837
1780337927.058575027,10257, 1837
1780337928.122387894,10257, 1837
1780337929.168269181,10257, 1837
1780337930.207817923,10257, 1837
1780337931.249384031,10257, 1837
1780337932.292566043,10257, 1837
1780337933.334959746,10257, 1837
1780337934.392425397,10257, 1837
1780337935.440238476,10257, 1837
1780337936.487722771,10257, 1837
1780337937.530704778,10257, 1837
1780337938.567685813,10257, 1837
1780337939.612682012,10257, 1837
1780337940.650060696,10257, 1837
1780337941.692549504,10257, 1837
1780337942.732720199,10257, 1837
1780337943.773606408,10257, 1837
1780337944.811674788,10257, 1837
1780337945.853153333,10257, 1837
1780337946.894876234,10257, 1837
1780337947.935766879,10257, 1837
1780337948.977879257,10257, 1837
1780337950.017137294,10257, 1837
1780337951.061890797,10257, 1837
1780337952.107392959,10257, 1837
1780337953.150573531,10257, 1837
1780337954.191102006,10257, 1837
1780337955.243741305,10257, 1837
1780337956.287760927,10257, 1837
1780337957.334077745,10257, 1837
1780337958.382721427,10257, 1837
1780337959.428511027,10257, 1837
1780337960.468145962,10257, 1837
1780337961.531953080,10257, 1837
1780337962.578872587,10257, 1837
1780337963.621532952,10257, 1837
1780337964.664665079,10257, 1837
1780337965.710183680,10257, 1837
1780337966.752688495,10257, 1837
1780337967.796283574,10257, 1837
1780337968.840874314,10257, 1837
1780337969.885823914,10257, 1837
1780337970.929579969,10257, 1837
1780337971.978320405,10257, 1837
1780337973.017493834,10257, 1837
1780337974.062283033,10257, 1837
1780337975.099484575,10257, 1837
1780337976.146233335,10257, 1837
1780337977.205719575,10257, 1837
1780337978.247342463,10257, 1837
1780337979.318728528,10257, 1837
1780337980.356612491,10257, 1837
1780337981.402516842,10257, 1837
1780337982.442171432,10257, 1837
1780337983.484978508,10257, 1837
1780337984.534348671,10257, 1837
1780337985.574948753,10257, 1837
1780337986.621772204,10257, 1837
1780337987.671407044,10257, 1837
1780337988.709666107,10257, 1837
1780337989.750679521,10257, 1837
1780337990.792796360,10257, 1837
1780337991.836299440,10257, 1837
1780337992.878445995,10257, 1837
1780337993.919886221,10257, 1837
1780337994.960250347,10257, 1837
1780337996.009100491,10257, 1837
1780337997.046849657,10257, 1837
1780337998.087383034,10257, 1837
1780337999.130381548,10257, 1837
1780338000.170838336,10257, 1837
1780338001.213133365,10257, 1837
1780338002.253399897,10257, 1837
1780338003.295886840,10257, 1837
1780338004.339802496,10257, 1837
1780338005.383481884,10257, 1837
1780338006.420881842,10257, 1837
1780338007.464103814,10257, 1837
1780338008.503171401,10257, 1837
1780338009.543279721,10257, 1837
1780338010.584765333,10257, 1837
1780338011.623234933,10257, 1837
1780338012.666427589,10257, 1837
1780338013.711014207,10257, 1837
1780338014.759517277,10257, 1837
1780338015.801478542,10257, 1837
1780338016.839560098,10257, 1837
1780338017.880445131,10257, 1837
1780338018.921336900,10257, 1837
1780338019.961037850,10257, 1837
1780338021.000143601,10257, 1837
1780338022.040600099,10257, 1837
1780338023.081768856,10257, 1837
1780338024.128359039,10257, 1837
1780338025.170589749,10257, 1837
1780338026.211082766,10257, 1837
1780338027.253458196,10257, 1837
1780338028.292732809,10257, 1837
1780338029.333417541,10257, 1837
1780338030.381335887,10257, 1837
1780338031.424908202,10257, 1837
1780338032.467294541,10257, 1837
1780338033.516543163,10257, 1837
1780338034.557829890,10257, 1837
1780338035.598943446,10257, 1837
1780338036.642319934,10257, 1837
1780338037.683259685,10257, 1837
1780338038.726455835,10257, 1837
1780338039.770553903,10257, 1837
1780338040.809283747,10257, 1837
1780338041.856290002,10257, 1837
1780338042.904865204,10257, 1837
1780338043.949577130,10257, 1837
1780338045.015847405,10257, 1837
1780338046.056120730,10257, 1837
1780338047.099857479,10257, 1837
1780338048.137504281,10257, 1837
1780338049.181764785,10257, 1837
1780338050.229311125,10257, 1837
1780338051.274338956,10257, 1837
1780338052.316387928,10257, 1837
1780338053.354920501,10257, 1837
1780338054.396193696,10257, 1837
1780338055.457081752,10257, 1837
1780338056.514223632,10257, 1837
1780338057.557338765,10257, 1837
1780338058.596859981,10257, 1837
1780338059.636934755,10257, 1837
1780338060.675382135,10257, 1837
1780338061.714085853,10257, 1837
1780338062.755230346,10257, 1837
1780338063.794038077,10257, 1837
1780338064.835732484,10257, 1837
1780338065.898100839,10257, 1837
1780338066.944958915,10257, 1837
1780338067.982386817,10257, 1837
1780338069.020302017,10257, 1837
1780338070.068077501,10257, 1837
1780338071.126767231,10257, 1837
1780338072.168927860,10257, 1837
1780338073.211924056,10257, 1837
1780338074.254166666,10257, 1837
1780338075.294195332,10257, 1837
1780338076.344504710,10257, 1837
1780338077.384140201,10257, 1837
1780338078.426979965,10257, 1837
1780338079.463736143,10257, 1837
1780338080.504116238,10257, 1837
1780338081.561460590,10257, 1837
1780338082.610974149,10257, 1837
1780338083.655344397,10257, 1837
1780338084.695699172,10257, 1837
1780338085.739137800,10257, 1837
1780338086.783197520,10257, 1837
1780338087.825151046,10257, 1837
1780338088.865617284,10257, 1837
1780338089.907672206,10257, 1837
1780338090.946382602,10257, 1837
1780338091.997599313,10257, 1837
1780338093.036444702,10257, 1837
1780338094.079196607,10257, 1837
1780338095.119205785,10257, 1837
1780338096.157785178,10257, 1837
1780338097.198982085,10257, 1837
1780338098.241982804,10257, 1837
1780338099.283991689,10257, 1837
1780338100.329193292,10257, 1837
1780338101.367868426,10257, 1837
1780338102.409245738,10257, 1837
1780338103.448270115,10257, 1837
1780338104.490609825,10257, 1837
1780338105.566182157,10257, 1837
1780338106.610513965,10257, 1837
1780338107.691606986,10257, 1837
1780338108.733857669,10257, 1837
1780338109.779432187,10257, 1837
1780338110.823039903,10257, 1837
1780338111.938522797,10257, 1837
1780338112.982600992,10257, 1837
1780338114.021814934,10257, 1837
1780338115.068448308,10257, 1837
1780338116.109583737,10257, 1837
1780338117.156154526,10257, 1837
1780338118.197430689,10257, 1837
1780338119.238500777,10257, 1837
1780338120.278452100,10257, 1837
1780338121.323119796,10257, 1837
1780338122.371549812,10257, 1837
1780338123.418768293,10257, 1837
1780338124.466990265,10257, 1837
1780338125.506410070,10257, 1837
1780338126.554549497,10257, 1837
1780338127.606587777,10257, 1837
1780338128.646014338,10257, 1837
1780338129.687906706,10257, 1837
1780338130.728087524,10257, 1837
1780338131.788720038,10257, 1837
1780338132.830647678,10257, 1837
1780338133.869578274,10257, 1837
1780338134.913621810,10257, 1837
1780338135.957857167,10257, 1837
1780338137.007748694,10257, 1837
1780338138.088123588,10257, 1837
1780338139.133832255,10257, 1837
1780338140.176484298,10257, 1837
1780338141.220792150,10257, 1837
1780338142.261097924,10257, 1837
1780338143.300833954,10257, 1837
1780338144.339842355,10257, 1837
1780338145.381002865,10257, 1837
1780338146.434520717,10257, 1837
1780338147.482100572,10257, 1837
1780338148.526940901,10257, 1837
1780338149.566963696,10257, 1837
1780338150.605990571,10257, 1837
1780338151.654304663,10257, 1837
1780338152.742314083,10257, 1837
1780338153.787629985,10257, 1837
1780338154.836968293,10257, 1837
1780338155.884370062,10257, 1837
1780338156.928777105,10257, 1837
